Date,GDP_Growth,Inflation_Rate,Unemployment_Rate,USD_EUR_Exchange_Rate
2017-06-22,19665.6606969697,244.21754545454544,4.3,1.1148
2017-06-23,19669.508454545456,244.2211818181818,4.3,1.1196
2017-06-26,19673.356212121213,244.2248181818182,4.3,1.1196
2017-06-27,19677.20396969697,244.22845454545455,4.3,1.13
2017-06-28,19681.05172727273,244.2320909090909,4.3,1.1364
2017-06-29,19684.899484848487,244.23572727272727,4.3,1.142
2017-06-30,19688.747242424244,244.23936363636363,4.3,1.1411
2017-07-01,19692.595,244.243,4.3,1.1411
2017-07-03,19697.814590909093,244.28572727272726,4.304545454545455,1.1367
2017-07-04,19703.034181818184,244.32845454545455,4.309090909090909,1.1367
2017-07-05,19708.253772727272,244.3711818181818,4.3136363636363635,1.1336
2017-07-06,19713.473363636364,244.41390909090907,4.318181818181818,1.1409
2017-07-07,19718.692954545455,244.45663636363636,4.322727272727272,1.1396
2017-07-10,19723.912545454546,244.49936363636363,4.327272727272727,1.1396
2017-07-11,19729.132136363638,244.54209090909092,4.331818181818182,1.143
2017-07-12,19734.35172727273,244.58481818181818,4.336363636363636,1.1411
2017-07-13,19739.57131818182,244.62754545454544,4.340909090909091,1.1385
2017-07-14,19744.79090909091,244.67027272727273,4.345454545454546,1.1452
2017-07-17,19750.0105,244.713,4.35,1.147
2017-07-18,19755.23009090909,244.75572727272726,4.3545454545454545,1.1578
2017-07-19,19760.449681818183,244.79845454545455,4.359090909090909,1.1518
2017-07-20,19765.669272727275,244.8411818181818,4.363636363636364,1.1634
2017-07-21,19770.888863636363,244.88390909090907,4.368181818181818,1.1655
2017-07-24,19776.108454545454,244.92663636363636,4.372727272727273,1.1642
2017-07-25,19781.328045454546,244.96936363636362,4.377272727272728,1.1656
2017-07-26,19786.547636363637,245.01209090909092,4.381818181818182,1.1632
2017-07-27,19791.76722727273,245.05481818181818,4.386363636363637,1.1656
2017-07-28,19796.98681818182,245.09754545454544,4.3909090909090915,1.1754
2017-07-31,19802.20640909091,245.14027272727273,4.3954545454545455,1.1826
2017-08-01,19807.426,245.183,4.4,1.1799
2017-08-02,19812.64559090909,245.2374347826087,4.395652173913044,1.1861
2017-08-03,19817.865181818182,245.29186956521738,4.391304347826087,1.188
2017-08-04,19823.084772727274,245.34630434782608,4.386956521739131,1.1754
2017-08-07,19828.304363636365,245.40073913043477,4.382608695652174,1.1788
2017-08-08,19833.523954545453,245.45517391304347,4.378260869565217,1.1724
2017-08-09,19838.743545454545,245.50960869565216,4.373913043478261,1.1748
2017-08-10,19843.963136363636,245.56404347826086,4.369565217391305,1.1751
2017-08-11,19849.182727272728,245.61847826086955,4.365217391304348,1.1811
2017-08-14,19854.40231818182,245.67291304347825,4.360869565217391,1.1786
2017-08-15,19859.62190909091,245.72734782608694,4.356521739130435,1.1736
2017-08-16,19864.841500000002,245.78178260869564,4.352173913043479,1.1703
2017-08-17,19870.06109090909,245.83621739130436,4.3478260869565215,1.1736
2017-08-18,19875.28068181818,245.89065217391305,4.343478260869565,1.1748
2017-08-21,19880.500272727273,245.94508695652175,4.339130434782609,1.1814
2017-08-22,19885.719863636365,245.99952173913044,4.334782608695652,1.1762
2017-08-23,19890.939454545456,246.05395652173914,4.3304347826086955,1.1802
2017-08-24,19896.159045454544,246.10839130434783,4.326086956521739,1.1801
2017-08-25,19901.378636363635,246.16282608695653,4.321739130434783,1.1874
2017-08-28,19906.598227272727,246.21726086956522,4.317391304347826,1.1973
2017-08-29,19911.81781818182,246.27169565217392,4.3130434782608695,1.2025
2017-08-30,19917.03740909091,246.3261304347826,4.308695652173913,1.1927
2017-08-31,19922.257,246.3805652173913,4.304347826086956,1.1894
2017-09-01,19927.476590909093,246.435,4.3,1.1878
2017-09-04,19932.69618181818,246.44409523809523,4.295238095238095,1.1878
2017-09-05,19937.915772727272,246.45319047619049,4.29047619047619,1.1911
2017-09-06,19943.135363636364,246.4622857142857,4.285714285714286,1.1943
2017-09-07,19948.354954545455,246.47138095238097,4.280952380952381,1.2028
2017-09-08,19953.574545454547,246.4804761904762,4.276190476190476,1.2041
2017-09-11,19958.794136363635,246.48957142857142,4.271428571428571,1.1964
2017-09-12,19964.013727272726,246.49866666666668,4.266666666666667,1.1968
2017-09-13,19969.233318181818,246.5077619047619,4.261904761904762,1.1898
2017-09-14,19974.45290909091,246.51685714285713,4.257142857142857,1.1886
2017-09-15,19979.6725,246.5259523809524,4.252380952380952,1.1959
2017-09-18,19984.892090909092,246.53504761904762,4.247619047619048,1.1938
2017-09-19,19990.111681818184,246.54414285714287,4.242857142857143,1.198
2017-09-20,19995.33127272727,246.5532380952381,4.238095238095238,1.1998
2017-09-21,20000.550863636363,246.56233333333333,4.233333333333333,1.1946
2017-09-22,20005.770454545454,246.57142857142858,4.228571428571429,1.1969
2017-09-25,20010.990045454546,246.5805238095238,4.223809523809524,1.1852
2017-09-26,20016.209636363637,246.58961904761904,4.219047619047619,1.1772
2017-09-27,20021.429227272725,246.5987142857143,4.214285714285714,1.1747
2017-09-28,20026.648818181817,246.60780952380952,4.20952380952381,1.1776
2017-09-29,20031.86840909091,246.61690476190478,4.204761904761905,1.1813
2017-10-01,20037.088,246.626,4.2,1.1813
2017-10-02,20041.504136363637,246.65460869565217,4.2,1.1745
2017-10-03,20045.92027272727,246.68321739130434,4.2,1.1759
2017-10-04,20050.33640909091,246.71182608695653,4.2,1.176
2017-10-05,20054.752545454547,246.7404347826087,4.2,1.1706
2017-10-06,20059.16868181818,246.76904347826087,4.2,1.1732
2017-10-09,20063.58481818182,246.79765217391304,4.2,1.1732
2017-10-10,20068.000954545456,246.82626086956523,4.2,1.1804
2017-10-11,20072.41709090909,246.8548695652174,4.2,1.1847
2017-10-12,20076.833227272728,246.88347826086957,4.2,1.184
2017-10-13,20081.249363636365,246.91208695652173,4.2,1.1837
2017-10-16,20085.6655,246.9406956521739,4.2,1.181
2017-10-17,20090.081636363637,246.9693043478261,4.2,1.1754
2017-10-18,20094.49777272727,246.99791304347826,4.2,1.1775
2017-10-19,20098.91390909091,247.02652173913043,4.2,1.1842
2017-10-20,20103.330045454546,247.0551304347826,4.2,1.177
2017-10-23,20107.74618181818,247.08373913043476,4.2,1.1762
2017-10-24,20112.162318181818,247.11234782608696,4.2,1.1766
2017-10-25,20116.578454545455,247.14095652173913,4.2,1.1802
2017-10-26,20120.99459090909,247.1695652173913,4.2,1.17
2017-10-27,20125.410727272727,247.19817391304346,4.2,1.158
2017-10-30,20129.826863636365,247.22678260869566,4.2,1.1626
2017-10-31,20134.243,247.25539130434782,4.2,1.1648
2017-11-01,20138.659136363636,247.284,4.2,1.1618
2017-11-02,20143.075272727274,247.3076818181818,4.195454545454545,1.1672
2017-11-03,20147.491409090908,247.33136363636362,4.190909090909091,1.1616
2017-11-06,20151.907545454545,247.35504545454546,4.1863636363636365,1.16
2017-11-07,20156.323681818183,247.37872727272728,4.181818181818182,1.1577
2017-11-08,20160.739818181817,247.4024090909091,4.177272727272728,1.1591
2017-11-09,20165.155954545455,247.4260909090909,4.172727272727273,1.1648
2017-11-10,20169.572090909092,247.44977272727272,4.168181818181818,1.1648
2017-11-13,20173.988227272726,247.47345454545453,4.163636363636364,1.1656
2017-11-14,20178.404363636364,247.49713636363637,4.159090909090909,1.1764
2017-11-15,20182.8205,247.52081818181819,4.154545454545454,1.1794
2017-11-16,20187.236636363636,247.5445,4.15,1.1772
2017-11-17,20191.652772727273,247.5681818181818,4.1454545454545455,1.1799
2017-11-20,20196.068909090907,247.59186363636363,4.140909090909091,1.1741
2017-11-21,20200.485045454545,247.61554545454547,4.136363636363636,1.1741
2017-11-22,20204.901181818183,247.63922727272728,4.131818181818182,1.1789
2017-11-23,20209.317318181817,247.6629090909091,4.127272727272727,1.1789
2017-11-24,20213.733454545454,247.6865909090909,4.122727272727272,1.1936
2017-11-27,20218.14959090909,247.71027272727272,4.118181818181818,1.1911
2017-11-28,20222.565727272726,247.73395454545454,4.113636363636363,1.1878
2017-11-29,20226.981863636363,247.75763636363638,4.1090909090909085,1.1858
2017-11-30,20231.398,247.7813181818182,4.1045454545454545,1.1898
2017-12-01,20235.814136363635,247.805,4.1,1.191
2017-12-04,20240.230272727273,247.85519047619047,4.095238095238095,1.1848
2017-12-05,20244.64640909091,247.90538095238097,4.09047619047619,1.182
2017-12-06,20249.062545454544,247.95557142857143,4.085714285714285,1.1788
2017-12-07,20253.478681818182,248.00576190476193,4.080952380952381,1.179
2017-12-08,20257.89481818182,248.0559523809524,4.076190476190476,1.1761
2017-12-11,20262.310954545454,248.10614285714286,4.071428571428571,1.1802
2017-12-12,20266.72709090909,248.15633333333335,4.066666666666666,1.1725
2017-12-13,20271.14322727273,248.20652380952382,4.061904761904762,1.1762
2017-12-14,20275.559363636363,248.25671428571428,4.057142857142857,1.1778
2017-12-15,20279.9755,248.30690476190478,4.052380952380952,1.1778
2017-12-18,20284.391636363634,248.35709523809524,4.0476190476190474,1.1804
2017-12-19,20288.807772727272,248.40728571428573,4.042857142857143,1.1822
2017-12-20,20293.22390909091,248.4574761904762,4.038095238095238,1.1881
2017-12-21,20297.640045454544,248.50766666666667,4.033333333333333,1.1872
2017-12-22,20302.05618181818,248.55785714285716,4.0285714285714285,1.1839
2017-12-25,20306.47231818182,248.60804761904762,4.023809523809524,1.1839
2017-12-26,20310.888454545453,248.6582380952381,4.019047619047619,1.1867
2017-12-27,20315.30459090909,248.70842857142858,4.014285714285714,1.1902
2017-12-28,20319.72072727273,248.75861904761905,4.0095238095238095,1.1952
2017-12-29,20324.136863636362,248.80880952380954,4.004761904761905,1.2022
2018-01-01,20328.553,248.859,4.0,1.2022
2018-01-02,20332.435446153846,248.88813043478262,4.004347826086956,1.205
2018-01-03,20336.317892307692,248.9172608695652,4.008695652173913,1.203
2018-01-04,20340.20033846154,248.94639130434783,4.01304347826087,1.2064
2018-01-05,20344.082784615384,248.97552173913044,4.017391304347826,1.2039
2018-01-08,20347.96523076923,249.00465217391306,4.021739130434782,1.1973
2018-01-09,20351.847676923077,249.03378260869565,4.026086956521739,1.1922
2018-01-10,20355.730123076923,249.06291304347826,4.030434782608696,1.1958
2018-01-11,20359.61256923077,249.09204347826088,4.034782608695652,1.2035
2018-01-12,20363.495015384615,249.1211739130435,4.039130434782608,1.213
2018-01-15,20367.37746153846,249.15030434782608,4.043478260869565,1.213
2018-01-16,20371.259907692307,249.1794347826087,4.047826086956522,1.2244
2018-01-17,20375.142353846153,249.2085652173913,4.052173913043478,1.2229
2018-01-18,20379.0248,249.23769565217393,4.056521739130434,1.2238
2018-01-19,20382.907246153845,249.2668260869565,4.060869565217391,1.2238
2018-01-22,20386.78969230769,249.29595652173913,4.065217391304348,1.223
2018-01-23,20390.672138461538,249.32508695652174,4.069565217391304,1.2277
2018-01-24,20394.554584615384,249.35421739130436,4.07391304347826,1.239
2018-01-25,20398.43703076923,249.38334782608695,4.078260869565217,1.2488
2018-01-26,20402.319476923076,249.41247826086956,4.082608695652174,1.2422
2018-01-29,20406.201923076922,249.44160869565218,4.08695652173913,1.2352
2018-01-30,20410.084369230768,249.4707391304348,4.091304347826086,1.239
2018-01-31,20413.966815384614,249.49986956521738,4.095652173913043,1.2428
2018-02-01,20417.84926153846,249.529,4.1,1.2482
2018-02-02,20421.731707692306,249.5314,4.095,1.2446
2018-02-05,20425.614153846152,249.53379999999999,4.09,1.2418
2018-02-06,20429.4966,249.5362,4.085,1.2381
2018-02-07,20433.379046153845,249.5386,4.08,1.2281
2018-02-08,20437.26149230769,249.541,4.074999999999999,1.2238
2018-02-09,20441.143938461537,249.5434,4.069999999999999,1.2226
2018-02-12,20445.026384615383,249.54579999999999,4.0649999999999995,1.2267
2018-02-13,20448.90883076923,249.5482,4.06,1.2363
2018-02-14,20452.791276923075,249.5506,4.055,1.2396
2018-02-15,20456.673723076925,249.553,4.05,1.2482
2018-02-16,20460.55616923077,249.5554,4.045,1.2442
2018-02-19,20464.438615384617,249.5578,4.04,1.2442
2018-02-20,20468.321061538463,249.5602,4.035,1.2348
2018-02-21,20472.20350769231,249.5626,4.03,1.2314
2018-02-22,20476.085953846155,249.565,4.025,1.2326
2018-02-23,20479.9684,249.5674,4.02,1.2298
2018-02-26,20483.850846153848,249.5698,4.015,1.2296
2018-02-27,20487.733292307694,249.5722,4.01,1.2239
2018-02-28,20491.61573846154,249.5746,4.005,1.2211
2018-03-01,20495.498184615386,249.577,4.0,1.2216
2018-03-02,20499.380630769232,249.60654545454545,4.0,1.2314
2018-03-05,20503.26307692308,249.6360909090909,4.0,1.233
2018-03-06,20507.145523076924,249.66563636363637,4.0,1.2415
2018-03-07,20511.02796923077,249.69518181818182,4.0,1.2397
2018-03-08,20514.910415384616,249.72472727272728,4.0,1.2314
2018-03-09,20518.792861538463,249.75427272727273,4.0,1.2326
2018-03-12,20522.67530769231,249.7838181818182,4.0,1.2318
2018-03-13,20526.557753846155,249.81336363636365,4.0,1.2398
2018-03-14,20530.4402,249.8429090909091,4.0,1.2362
2018-03-15,20534.322646153847,249.87245454545456,4.0,1.2321
2018-03-16,20538.205092307693,249.902,4.0,1.228
2018-03-19,20542.08753846154,249.93154545454544,4.0,1.2329
2018-03-20,20545.969984615385,249.9610909090909,4.0,1.2271
2018-03-21,20549.85243076923,249.99063636363636,4.0,1.2268
2018-03-22,20553.734876923078,250.0201818181818,4.0,1.231
2018-03-23,20557.617323076924,250.04972727272727,4.0,1.236
2018-03-26,20561.49976923077,250.07927272727272,4.0,1.244
2018-03-27,20565.382215384616,250.10881818181818,4.0,1.241
2018-03-28,20569.264661538462,250.13836363636364,4.0,1.2351
2018-03-29,20573.147107692308,250.1679090909091,4.0,1.2297
2018-03-30,20577.029553846154,250.19745454545455,4.0,1.232
2018-04-01,20580.912,250.227,4.0,1.232
2018-04-02,20584.212272727273,250.25268181818183,3.9909090909090907,1.2288
2018-04-03,20587.512545454545,250.27836363636365,3.981818181818182,1.2261
2018-04-04,20590.812818181817,250.30404545454545,3.9727272727272727,1.2292
2018-04-05,20594.11309090909,250.32972727272727,3.9636363636363634,1.223
2018-04-06,20597.413363636362,250.3554090909091,3.9545454545454546,1.2274
2018-04-09,20600.71363636364,250.38109090909091,3.9454545454545453,1.232
2018-04-10,20604.01390909091,250.40677272727274,3.9363636363636365,1.2338
2018-04-11,20607.314181818183,250.43245454545456,3.9272727272727272,1.2384
2018-04-12,20610.614454545455,250.45813636363636,3.918181818181818,1.232
2018-04-13,20613.914727272728,250.48381818181818,3.909090909090909,1.2322
2018-04-16,20617.215,250.5095,3.9,1.2373
2018-04-17,20620.515272727273,250.53518181818183,3.8909090909090907,1.2345
2018-04-18,20623.815545454545,250.56086363636365,3.881818181818182,1.238
2018-04-19,20627.115818181817,250.58654545454544,3.8727272727272726,1.2336
2018-04-20,20630.41609090909,250.61222727272727,3.8636363636363633,1.2282
2018-04-23,20633.716363636362,250.6379090909091,3.8545454545454545,1.2216
2018-04-24,20637.016636363638,250.6635909090909,3.8454545454545452,1.2226
2018-04-25,20640.31690909091,250.68927272727274,3.8363636363636364,1.2178
2018-04-26,20643.617181818183,250.71495454545456,3.827272727272727,1.2113
2018-04-27,20646.917454545455,250.74063636363636,3.818181818181818,1.2108
2018-04-30,20650.217727272728,250.76631818181818,3.809090909090909,1.2074
2018-05-01,20653.518,250.792,3.8,1.2
2018-05-02,20656.818272727272,250.8018260869565,3.808695652173913,1.1968
2018-05-03,20660.118545454545,250.81165217391305,3.817391304347826,1.197
2018-05-04,20663.418818181817,250.82147826086955,3.826086956521739,1.1946
2018-05-07,20666.71909090909,250.8313043478261,3.8347826086956522,1.1927
2018-05-08,20670.019363636362,250.8411304347826,3.8434782608695652,1.1863
2018-05-09,20673.319636363638,250.85095652173914,3.8521739130434782,1.1852
2018-05-10,20676.61990909091,250.86078260869564,3.860869565217391,1.1896
2018-05-11,20679.920181818183,250.87060869565218,3.869565217391304,1.1951
2018-05-14,20683.220454545455,250.8804347826087,3.878260869565217,1.1976
2018-05-15,20686.520727272728,250.89026086956522,3.88695652173913,1.1864
2018-05-16,20689.821,250.90008695652173,3.895652173913043,1.1788
2018-05-17,20693.121272727272,250.90991304347827,3.9043478260869566,1.1798
2018-05-18,20696.421545454545,250.91973913043478,3.9130434782608696,1.1775
2018-05-21,20699.721818181817,250.9295652173913,3.9217391304347826,1.1768
2018-05-22,20703.02209090909,250.93939130434782,3.9304347826086956,1.1783
2018-05-23,20706.322363636362,250.94921739130436,3.9391304347826086,1.1693
2018-05-24,20709.622636363638,250.95904347826087,3.9478260869565216,1.1729
2018-05-25,20712.92290909091,250.9688695652174,3.9565217391304346,1.1666
2018-05-28,20716.223181818183,250.9786956521739,3.9652173913043476,1.1666
2018-05-29,20719.523454545455,250.98852173913045,3.973913043478261,1.1551
2018-05-30,20722.823727272727,250.99834782608696,3.982608695652174,1.1664
2018-05-31,20726.124,251.0081739130435,3.991304347826087,1.167
2018-06-01,20729.424272727272,251.018,4.0,1.1679
2018-06-04,20732.724545454545,251.02733333333333,3.9904761904761905,1.1696
2018-06-05,20736.024818181817,251.03666666666666,3.980952380952381,1.1672
2018-06-06,20739.32509090909,251.046,3.9714285714285715,1.1778
2018-06-07,20742.62536363636,251.05533333333332,3.961904761904762,1.1815
2018-06-08,20745.925636363638,251.06466666666665,3.9523809523809526,1.1773
2018-06-11,20749.22590909091,251.074,3.9428571428571426,1.1802
2018-06-12,20752.526181818183,251.08333333333334,3.933333333333333,1.1792
2018-06-13,20755.826454545455,251.09266666666667,3.9238095238095236,1.1784
2018-06-14,20759.126727272727,251.102,3.914285714285714,1.1634
2018-06-15,20762.427,251.11133333333333,3.9047619047619047,1.1616
2018-06-18,20765.727272727272,251.12066666666666,3.895238095238095,1.1606
2018-06-19,20769.027545454544,251.13,3.8857142857142857,1.1577
2018-06-20,20772.327818181817,251.13933333333333,3.876190476190476,1.1592
2018-06-21,20775.62809090909,251.14866666666666,3.8666666666666667,1.16
2018-06-22,20778.92836363636,251.158,3.857142857142857,1.163
2018-06-25,20782.228636363638,251.16733333333335,3.8476190476190473,1.1694
2018-06-26,20785.52890909091,251.17666666666668,3.838095238095238,1.1675
2018-06-27,20788.829181818182,251.186,3.8285714285714283,1.1588
2018-06-28,20792.129454545455,251.19533333333334,3.819047619047619,1.1582
2018-06-29,20795.429727272727,251.20466666666667,3.8095238095238093,1.1677
2018-07-01,20798.73,251.214,3.8,1.1677
2018-07-02,20800.508164179104,251.23352173913042,3.8,1.1604
2018-07-03,20802.28632835821,251.25304347826088,3.8,1.1653
2018-07-04,20804.064492537313,251.2725652173913,3.8,1.1653
2018-07-05,20805.842656716417,251.29208695652173,3.8,1.1697
2018-07-06,20807.62082089552,251.31160869565218,3.8,1.1738
2018-07-09,20809.398985074626,251.3311304347826,3.8,1.1744
2018-07-10,20811.17714925373,251.35065217391303,3.8,1.1728
2018-07-11,20812.955313432834,251.3701739130435,3.8,1.1722
2018-07-12,20814.73347761194,251.3896956521739,3.8,1.1692
2018-07-13,20816.511641791043,251.40921739130434,3.8,1.1667
2018-07-16,20818.289805970147,251.4287391304348,3.8,1.171
2018-07-17,20820.06797014925,251.44826086956522,3.8,1.1664
2018-07-18,20821.846134328356,251.46778260869567,3.8,1.1645
2018-07-19,20823.62429850746,251.4873043478261,3.8,1.1604
2018-07-20,20825.402462686565,251.50682608695652,3.8,1.1708
2018-07-23,20827.18062686567,251.52634782608698,3.8,1.1702
2018-07-24,20828.958791044777,251.5458695652174,3.8,1.1684
2018-07-25,20830.73695522388,251.56539130434783,3.8,1.1677
2018-07-26,20832.515119402986,251.58491304347828,3.8,1.1654
2018-07-27,20834.29328358209,251.6044347826087,3.8,1.166
2018-07-30,20836.071447761195,251.62395652173913,3.8,1.1718
2018-07-31,20837.8496119403,251.64347826086959,3.8,1.1706
2018-08-01,20839.627776119403,251.663,3.8,1.1666
2018-08-02,20841.405940298508,251.68556521739131,3.795652173913043,1.1612
2018-08-03,20843.184104477612,251.70813043478262,3.791304347826087,1.1597
2018-08-06,20844.962268656716,251.73069565217392,3.78695652173913,1.1564
2018-08-07,20846.74043283582,251.75326086956522,3.782608695652174,1.1597
2018-08-08,20848.518597014925,251.77582608695653,3.778260869565217,1.1598
2018-08-09,20850.29676119403,251.79839130434783,3.773913043478261,1.1566
2018-08-10,20852.074925373134,251.82095652173913,3.769565217391304,1.1399
2018-08-13,20853.853089552238,251.84352173913044,3.765217391304348,1.1396
2018-08-14,20855.631253731342,251.86608695652174,3.760869565217391,1.1351
2018-08-15,20857.409417910447,251.88865217391304,3.756521739130435,1.1332
2018-08-16,20859.18758208955,251.91121739130435,3.752173913043478,1.1388
2018-08-17,20860.965746268655,251.93378260869565,3.747826086956522,1.141
2018-08-20,20862.74391044776,251.95634782608695,3.743478260869565,1.1438
2018-08-21,20864.522074626864,251.97891304347826,3.739130434782609,1.1534
2018-08-22,20866.30023880597,252.00147826086956,3.734782608695652,1.1595
2018-08-23,20868.078402985073,252.02404347826086,3.730434782608696,1.1567
2018-08-24,20869.856567164177,252.04660869565217,3.726086956521739,1.1625
2018-08-27,20871.63473134328,252.06917391304347,3.721739130434783,1.1676
2018-08-28,20873.412895522386,252.09173913043477,3.717391304347826,1.172
2018-08-29,20875.19105970149,252.11430434782608,3.71304347826087,1.1699
2018-08-30,20876.969223880595,252.13686956521738,3.708695652173913,1.1646
2018-08-31,20878.7473880597,252.15943478260868,3.704347826086957,1.1596
2018-09-01,20880.525552238803,252.182,3.7,1.1596
2018-09-03,20882.303716417908,252.21009523809522,3.704761904761905,1.1596
2018-09-04,20884.081880597012,252.23819047619045,3.7095238095238097,1.1566
2018-09-05,20885.860044776116,252.26628571428571,3.7142857142857144,1.162
2018-09-06,20887.63820895522,252.29438095238095,3.719047619047619,1.1624
2018-09-07,20889.41637313433,252.32247619047618,3.723809523809524,1.1572
2018-09-10,20891.194537313433,252.3505714285714,3.7285714285714286,1.1604
2018-09-11,20892.972701492537,252.37866666666665,3.7333333333333334,1.1591
2018-09-12,20894.75086567164,252.4067619047619,3.738095238095238,1.1626
2018-09-13,20896.529029850746,252.43485714285714,3.742857142857143,1.1672
2018-09-14,20898.30719402985,252.46295238095237,3.7476190476190476,1.1656
2018-09-17,20900.085358208955,252.4910476190476,3.7523809523809524,1.1687
2018-09-18,20901.86352238806,252.51914285714284,3.757142857142857,1.1693
2018-09-19,20903.641686567164,252.54723809523807,3.761904761904762,1.1685
2018-09-20,20905.419850746268,252.57533333333333,3.7666666666666666,1.1744
2018-09-21,20907.198014925372,252.60342857142857,3.7714285714285714,1.1739
2018-09-24,20908.976179104477,252.6315238095238,3.776190476190476,1.1773
2018-09-25,20910.75434328358,252.65961904761903,3.780952380952381,1.177
2018-09-26,20912.532507462685,252.68771428571426,3.7857142857142856,1.1758
2018-09-27,20914.31067164179,252.71580952380953,3.7904761904761903,1.167
2018-09-28,20916.088835820894,252.74390476190476,3.795238095238095,1.1622
2018-10-01,20917.867,252.772,3.8,1.1567
2018-10-02,20920.75853731343,252.76426086956522,3.8,1.156
2018-10-03,20923.650074626865,252.75652173913042,3.8,1.1525
2018-10-04,20926.541611940298,252.74878260869565,3.8,1.1508
2018-10-05,20929.43314925373,252.74104347826085,3.8,1.1502
2018-10-08,20932.32468656716,252.73330434782608,3.8,1.1502
2018-10-09,20935.216223880594,252.7255652173913,3.8,1.1482
2018-10-10,20938.107761194027,252.7178260869565,3.8,1.1541
2018-10-11,20940.99929850746,252.71008695652174,3.8,1.1565
2018-10-12,20943.890835820894,252.70234782608694,3.8,1.1559
2018-10-15,20946.782373134327,252.69460869565216,3.8,1.1594
2018-10-16,20949.67391044776,252.6868695652174,3.8,1.1593
2018-10-17,20952.565447761193,252.6791304347826,3.8,1.154
2018-10-18,20955.456985074627,252.67139130434782,3.8,1.1494
2018-10-19,20958.34852238806,252.66365217391305,3.8,1.1513
2018-10-22,20961.24005970149,252.65591304347825,3.8,1.1467
2018-10-23,20964.131597014923,252.64817391304348,3.8,1.148
2018-10-24,20967.023134328356,252.64043478260868,3.8,1.1389
2018-10-25,20969.91467164179,252.6326956521739,3.8,1.1374
2018-10-26,20972.806208955222,252.62495652173914,3.8,1.1388
2018-10-29,20975.697746268655,252.61721739130434,3.8,1.139
2018-10-30,20978.58928358209,252.60947826086957,3.8,1.1364
2018-10-31,20981.480820895522,252.60173913043477,3.8,1.1332
2018-11-01,20984.372358208955,252.594,3.8,1.1396
2018-11-02,20987.263895522385,252.60186363636362,3.8045454545454542,1.1378
2018-11-05,20990.155432835818,252.60972727272727,3.809090909090909,1.1394
2018-11-06,20993.04697014925,252.6175909090909,3.8136363636363635,1.1412
2018-11-07,20995.938507462684,252.62545454545455,3.818181818181818,1.1459
2018-11-08,20998.830044776118,252.63331818181817,3.8227272727272728,1.1416
2018-11-09,21001.72158208955,252.64118181818182,3.827272727272727,1.1325
2018-11-12,21004.613119402984,252.64904545454544,3.8318181818181816,1.1325
2018-11-13,21007.504656716417,252.6569090909091,3.8363636363636364,1.1288
2018-11-14,21010.39619402985,252.66477272727272,3.840909090909091,1.1312
2018-11-15,21013.287731343284,252.67263636363637,3.8454545454545452,1.1324
2018-11-16,21016.179268656713,252.6805,3.8499999999999996,1.1402
2018-11-19,21019.070805970146,252.68836363636362,3.8545454545454545,1.1448
2018-11-20,21021.96234328358,252.69622727272727,3.859090909090909,1.1391
2018-11-21,21024.853880597013,252.7040909090909,3.8636363636363633,1.1393
2018-11-22,21027.745417910446,252.71195454545455,3.868181818181818,1.1393
2018-11-23,21030.63695522388,252.71981818181817,3.8727272727272726,1.1332
2018-11-26,21033.528492537313,252.72768181818182,3.877272727272727,1.1336
2018-11-27,21036.420029850746,252.73554545454544,3.881818181818182,1.1281
2018-11-28,21039.31156716418,252.7434090909091,3.8863636363636362,1.1286
2018-11-29,21042.203104477612,252.75127272727272,3.8909090909090907,1.1382
2018-11-30,21045.09464179104,252.75913636363637,3.8954545454545455,1.1323
2018-12-01,21047.986179104475,252.767,3.9,1.1323
2018-12-03,21050.87771641791,252.75763636363635,3.9045454545454543,1.1356
2018-12-04,21053.76925373134,252.74827272727273,3.909090909090909,1.1345
2018-12-05,21056.660791044775,252.7389090909091,3.9136363636363636,1.1345
2018-12-06,21059.552328358208,252.72954545454544,3.918181818181818,1.1374
2018-12-07,21062.44386567164,252.72018181818183,3.922727272727273,1.139
2018-12-10,21065.335402985074,252.71081818181818,3.9272727272727272,1.1368
2018-12-11,21068.226940298508,252.70145454545454,3.9318181818181817,1.1314
2018-12-12,21071.118477611937,252.69209090909092,3.9363636363636365,1.1362
2018-12-13,21074.01001492537,252.68272727272728,3.940909090909091,1.1358
2018-12-14,21076.901552238804,252.67336363636363,3.9454545454545453,1.13
2018-12-17,21079.793089552237,252.664,3.95,1.1339
2018-12-18,21082.68462686567,252.65463636363637,3.9545454545454546,1.1364
2018-12-19,21085.576164179103,252.64527272727273,3.959090909090909,1.1422
2018-12-20,21088.467701492536,252.63590909090908,3.9636363636363634,1.1432
2018-12-21,21091.35923880597,252.62654545454546,3.9681818181818183,1.1402
2018-12-24,21094.250776119403,252.61718181818182,3.9727272727272727,1.1402
2018-12-25,21097.142313432836,252.60781818181817,3.977272727272727,1.1402
2018-12-26,21100.033850746266,252.59845454545456,3.981818181818182,1.1408
2018-12-27,21102.9253880597,252.5890909090909,3.9863636363636363,1.1412
2018-12-28,21105.816925373132,252.57972727272727,3.9909090909090907,1.1445
2018-12-31,21108.708462686565,252.57036363636365,3.9954545454545456,1.1456
2019-01-01,21111.6,252.561,4.0,1.1456
2019-01-02,21116.07403125,252.59395652173913,3.991304347826087,1.1357
2019-01-03,21120.5480625,252.62691304347825,3.982608695652174,1.1399
2019-01-04,21125.022093749998,252.6598695652174,3.973913043478261,1.141
